item_id,name
11717010006,Miner Circulation Accelerator III
11717010008,Miner Circulation Accelerator IV
11717020002,Miner Range Controller I
11717020004,Miner Range Controller II
11717020006,Miner Range Controller III
11717020008,Miner Range Controller IV
11717030002,Miner Algid Optimizer I
11717030004,Miner Algid Optimizer II
11717030006,Miner Algid Optimizer III
11718000002,Transverse Bulkhead I
11718000004,Transverse Bulkhead II
11718000006,Transverse Bulkhead III
11718000008,Transverse Bulkhead IV
11718010002,Anti-Explosive Transverse Bulkhead I
11718010004,Anti-Explosive Transverse Bulkhead II
11718010006,Anti-Explosive Transverse Bulkhead III
11718020002,Anti-EM Transverse Bulkhead I
11718020004,Anti-EM Transverse Bulkhead II
11718020006,Anti-EM Transverse Bulkhead III
11718030002,Anti-Kinetic Transverse Bulkhead I
11718030004,Anti-Kinetic Transverse Bulkhead II
11718030006,Anti-Kinetic Transverse Bulkhead III
11718040002,Anti-Thermal Transverse Bulkhead I
11718040004,Anti-Thermal Transverse Bulkhead II
11718040006,Anti-Thermal Transverse Bulkhead III
11719000002,Drone Firepower Augmentor I
11719000004,Drone Firepower Augmentor II
11719000006,Drone Firepower Augmentor III
11719000008,Drone Firepower Augmentor IV
11719010002,Drone Scope Chip I
11719010004,Drone Scope Chip II
11719010006,Drone Scope Chip III
11719010008,Drone Scope Chip IV
11719020002,Drone Speed Augmentor I
11719020004,Drone Speed Augmentor II
11719020006,Drone Speed Augmentor III
11719020008,Drone Speed Augmentor IV
11719030002,Drone Control Range Augmentor I
11719030004,Drone Control Range Augmentor II
11719030006,Drone Control Range Augmentor III
11719030008,Drone Control Range Augmentor IV
14000000001,Civilian Acolyte
14000000004,MK3 Acolyte
14000000006,MK5 Acolyte
14000000008,MK7 Acolyte
14000000010,MK9 Acolyte
14000000012,Imperial Navy Acolyte
14000010001,Civilian Hornet
14000010004,MK3 Hornet
14000010006,MK5 Hornet
14000010008,MK7 Hornet
14000010010,MK9 Hornet
14000010012,Caldari Navy Hornet
14000020001,Civilian Hobgoblin
14000020004,MK3 Hobgoblin
14000020006,MK5 Hobgoblin
14000020008,MK7 Hobgoblin
14000020010,MK9 Hobgoblin
14000020012,Federation Navy Hobgoblin
14000030001,Civilian Warrior
14000030004,MK3 Warrior
14000030006,MK5 Warrior
14000030008,MK7 Warrior
14000030010,MK9 Warrior
14000030012,Republic Fleet Warrior
14000100006,MK5 Infiltrator
14000100008,MK7 Infiltrator
14000100010,MK9 Infiltrator
14000100012,Imperial Navy Infiltrator
14000110006,MK5 Vespa
14000110008,MK7 Vespa
14000110010,MK9 Vespa
14000110012,Caldari Navy Vespa
14000120006,MK5 Hammerhead
14000120008,MK7 Hammerhead
14000120010,MK9 Hammerhead
14000120012,Federation Navy Hammerhead
14000130006,MK5 Valkyrie
14000130008,MK7 Valkyrie
14000130010,MK9 Valkyrie
14000130012,Republic Fleet Valkyrie
14000200008,MK7 Praetor
14000200010,MK9 Praetor
14000200012,Imperial Navy Praetor
14000210008,MK7 Wasp
14000210010,MK9 Wasp
14000210012,Caldari Navy Wasp
14000220008,MK7 Ogre
14000220010,MK9 Ogre
14000220012,Federation Navy Ogre
14000230008,MK7 Berserker
14000230010,MK9 Berserker
14000230012,Republic Fleet Berserker
14000300008,MK7 Curator
14000300010,MK9 Curator
14000300012,Imperial Navy Curator
14000310008,MK7 Warden
14000310010,MK9 Warden
14000310012,Caldari Navy Warden
14000320008,MK7 Guard
14000320010,MK9 Guard
14000320012,Federation Navy Guard
14000330008,MK7 Bouncer
14000330010,MK9 Bouncer
14000330012,Republic Fleet Bouncer
23008000000,Capsuleer Outpost
23009000000,Corporation Outpost
24001000002,Standard Standup Small Missile Launcher
24002000002,Standard Standup Medium Missile Launcher
24003000002,Standard Standup Large Missile Launcher
24011000002,Standard Standup Stasis Webifier
24012000002,Standard Standup Warp Disruptor
24013000002,Standard Standup Energy Neutralizer
24021000002,Industry Service Center
24028000002,Resource Extraction Management Center
27000000000,Structure Construction Parts
27000000001,Structure Hangar Array
27000000002,Structure Storage Bay
27000000003,Structure Laboratory
27000000004,Structure Factory
27000000005,Structure Repair Facility
27000000006,Structure Reprocessing Plant
27000000007,Structure Docking Bay
27000000008,Structure Market Network
27000000009,Structure Medical Center
27000000010,Structure Office Center
27000000011,Structure Mission Network
27000000012,Structure Electromagnetic Sensor
27000000013,Structure Acceleration Coils
27000000014,Structure Advertisement Nexus
27021000000,Datacore - Amarrian Starship Engineering
27021000003,Datacore - Electromagnetic Physics
27021000007,Datacore - Gallentean Starship Engineering
27021000008,Datacore - High Energy Physics
27021000011,Datacore - Rocket Science
27021000012,Datacore - Mechanical Engineering
27021000013,Datacore - Laser Physics
27021000014,Datacore - Caldari Starship Engineering
27021000016,Datacore - Minmatar Starship Engineering
27116000001,Metal Scraps
27116000002,Reinforced Metal Scraps
27117000000,Ancient Remains
28007000000,PLEX
28008000004,Divine Redemption
28008000005,True Divine Trial
28008000006,Friends by Blood
28008000007,Spark of Rebellion
28008000008,For Freedom
28008000009,Matar Reborn
28008000010,Angel or Devil
28008000011,Disaster Relief
28008000012,A Soldier's Way
28008000013,Bad Hare Day
28008000014,Mega Corporation
28008000015,For Patriotism
28008000016,Sweet Poison
28008000017,Modern World
28008000018,Business Magnate
28008000019,Super Soft Drink
28008000020,Cleanup Operation
28008000021,Gourmand Marauder
28008000022,A New Era of 25 Hours
28009000001,'Conqueror' Supply Chest
28009000002,'Devout' Supply Chest
28009000003,'Martyr' Supply Chest
28009000004,'Patriot' Supply Chest
28009000005,'Soldier' Supply Chest
28009000006,'Hunter' Supply Chest
28009000007,'Quafe Exclusive' Supply Chest
28009000008,'Investor' Supply Chest
28009000009,'Detective' Supply Chest
28009000010,'Revolt' Supply Chest
28009000011,'Survivor' Supply Chest
28009000012,'Guardian' Supply Chest
28009000013,MK3 Module Blueprint Supply Box
28009000014,MK5 Module Blueprint Supply Box
28009000015,MK7 Module Blueprint Supply Box
28009000016,MK9 Module Blueprint Supply Box
28009100001,Common Haunted Supply Box
28009100002,Rare Haunted Supply Box
28009100003,Precious Haunted Supply Box
28009100005,Common Yoiul Festival Supply Box
28009100006,Rare Yoiul Festival Supply Box
28009100007,Precious Yoiul Festival Supply Box
28009100008,Yoiul Envoy SKIN Safe
28010000000,Chip: Cognitive Neuroscience Lv. 5
28010000001,Chip: Advanced Cognitive Neuroscience Lv. 5
28010000002,Chip: Expert Cognitive Neuroscience Lv. 5
28015000000,Guardian's Gala Encrypted Safe
41000000000,Tritanium
41000000002,Pyerite
41000000003,Mexallon
41000000004,Isogen
41000000005,Nocxium
41000000006,Zydrine
41000000007,Megacyte
41000000008,Morphite
41400000000,Charred Micro Circuit
41400000001,Fried Interface Circuit
41400000002,Tripped Power Circuit
41400000004,Smashed Trigger Unit
41400000005,Damaged Close-in Weapon System
41400000006,Scorched Telemetry Processor
41400000008,Contaminated Lorentz Fluid
41400000009,Conductive Polymer
41400000010,Contaminated Nanite Polymer
41400000011,Defective Current Pump
42001000000,Lustering Alloy
42001000001,Sheen Compound
42001000002,Gleaming Alloy
42001000003,Condensed Alloy
42001000004,Precious Alloy
42001000005,Motley Compound
42001000006,Fiber Composite
42001000007,Lucent Compound
42001000008,Opulent Compound
42001000009,Glossy Compound
42001000010,Crystal Compound
42001000011,Dark Compound
42001000018,Reactive Gas
42001000019,Noble Gas
42001000020,Base Metals
42001000021,Heavy Metals
42001000022,Noble Metals
42001000023,Reactive Metals
42001000024,Toxic Metals
42001000025,Industrial Fibers
42001000026,Supertensile Plastics
42001000027,Polyaramids
42001000028,Coolant
42001000029,Condensates
42001000030,Construction Blocks
42001000031,Nanites
42001000032,Silicate Glass
42001000033,Smartfab Units
42002000012,Heavy Water
42002000013,Suspended Plasma
42002000014,Liquid Ozone
42002000015,Ionic Solutions
42002000016,Oxygen Isotopes
42002000017,Plasmoids
44000000004,Lv.4 Amarr Ship Debris
44000000005,Lv.5 Amarr Ship Debris
44000000006,Lv.6 Amarr Ship Debris
44000000007,Lv.7 Amarr Ship Debris
44000000008,Lv.8 Amarr Ship Debris
44000000009,Lv.9 Amarr Ship Debris
44000000010,Lv.10 Amarr Ship Debris
44010000004,Lv.4 Caldari Ship Debris
44010000005,Lv.5 Caldari Ship Debris
44010000006,Lv.6 Caldari Ship Debris
44010000007,Lv.7 Caldari Ship Debris
44010000008,Lv.8 Caldari Ship Debris
44010000009,Lv.9 Caldari Ship Debris
44010000010,Lv.10 Caldari Ship Debris
44020000004,Lv.4 Gallente Ship Debris
44020000005,Lv.5 Gallente Ship Debris
44020000006,Lv.6 Gallente Ship Debris
44020000007,Lv.7 Gallente Ship Debris
44020000008,Lv.8 Gallente Ship Debris
44020000009,Lv.9 Gallente Ship Debris
44020000010,Lv.10 Gallente Ship Debris
44030000004,Lv.4 Minmatar Ship Debris
44030000005,Lv.5 Minmatar Ship Debris
44030000006,Lv.6 Minmatar Ship Debris
44030000007,Lv.7 Minmatar Ship Debris
44030000008,Lv.8 Minmatar Ship Debris
44030000009,Lv.9 Minmatar Ship Debris
44030000010,Lv.10 Minmatar Ship Debris
44040000000,Small Damaged ORE Hull
44040000001,Medium Damaged ORE Hull
44040000002,Large Damaged ORE Hull
44050000000,Guristas Ship Debris
44060000000,Sansha Ship Debris
44070000000,Blood Raider Ship Debris
44080000000,Angel Ship Debris
44090000000,Serpentis Ship Debris
44100000000,SOE Ship Debris
44110000000,Mordu's Legion Ship Debris
44130000000,Small Damaged InterBus Hull
44130000001,Medium Damaged InterBus Hull
44130000002,Large Damaged InterBus Hull
51000000000,Veldspar
51000000006,Compressed Veldspar
51001000000,Scordite
51001000005,Compressed Scordite
51002000000,Pyroxeres
51002000003,Compressed Pyroxeres
51003000000,Plagioclase
51003000004,Compressed Plagioclase
51004000000,Omber
51004000004,Compressed Omber
51005000000,Kernite
51005000004,Compressed Kernite
51006000000,Jaspet
51006000004,Compressed Jaspet
51007000000,Hemorphite
51007000003,Compressed Hemorphite
51008000000,Hedbergite
51008000004,Compressed Hedbergite
51009000000,Spodumain
51009000005,Compressed Spodumain
51010000000,Dark Ochre
51010000003,Compressed Dark Ochre
51011000000,Gneiss
51011000004,Compressed Gneiss
51012000000,Crokite
51012000004,Compressed Crokite
51013000000,Bistot
51013000003,Compressed Bistot
51014000000,Arkonor
51014000004,Compressed Arkonor
51015000000,Mercoxit
51015000004,Compressed Mercoxit
60100000101,Griffin Blueprint
60100000103,Bantam Blueprint
60100000104,Bantam II Blueprint
60100000108,Condor II Blueprint
60100000109,Condor Interceptor Blueprint
60100000110,Condor II Interceptor Blueprint
60100000112,Merlin Assault Blueprint
60100000113,Manticore Blueprint
60100000114,Manticore II Blueprint
60100000117,Heron Covert Ops Blueprint
60100000201,Vigil Blueprint
60100000203,Burst Blueprint
60100000204,Burst II Blueprint
60100000208,Slasher II Blueprint
60100000209,Slasher Interceptor Blueprint
60100000210,Slasher II Interceptor Blueprint
60100000212,Breacher Assault Blueprint
60100000213,Hound Blueprint
60100000214,Hound II Blueprint
60100000217,Probe Covert Ops Blueprint
60100000301,Crucifier Blueprint
60100000303,Inquisitor Blueprint
60100000304,Inquisitor II Blueprint
60100000308,Executioner II Blueprint
60100000309,Executioner Interceptor Blueprint
60100000310,Executioner II Interceptor Blueprint
60100000312,Punisher Assault Blueprint
60100000313,Purifier Blueprint
60100000314,Purifier II Blueprint
60100000317,Magnate Covert Ops Blueprint
60100000401,Maulus Blueprint
60100000403,Navitas Blueprint
60100000404,Navitas II Blueprint
60100000408,Atron II Blueprint
60100000409,Atron Interceptor Blueprint
60100000410,Atron II Interceptor Blueprint
60100000412,Incursus Assault Blueprint
60100000413,Nemesis Blueprint
60100000414,Nemesis II Blueprint
60100000417,Imicus Covert Ops Blueprint
60100001001,Worm Blueprint
60100001101,Dramiel Blueprint
60100001201,Cruor Blueprint
60100001601,Astero Blueprint
60100001801,Garmur Blueprint
60100001901,Succubus Blueprint
60100002001,Daredevil Blueprint
60200000101,Cormorant Guardian Blueprint
60200000102,Cormorant Interdictor Blueprint
60200000103,Cormorant II Interdictor Blueprint
60200000105,Corax Blueprint
60200000106,Cormorant II Blueprint
60200000107,Cormorant Navy Issue Blueprint
60200000108,Corax Assault Blueprint
60200000110,Corax Sniper Blueprint
60200000111,Cormorant Covert Ops Blueprint
60200000201,Thrasher Guardian Blueprint
60200000202,Thrasher Interdictor Blueprint
60200000203,Thrasher II Interdictor Blueprint
60200000205,Talwar Blueprint
60200000206,Thrasher II Blueprint
60200000207,Thrasher Fleet Issue Blueprint
60200000208,Talwar Assault Blueprint
60200000210,Talwar Sniper Blueprint
60200000211,Thrasher Covert Ops Blueprint
60200000301,Coercer Guardian Blueprint
60200000302,Coercer Interdictor Blueprint
60200000303,Coercer II Interdictor Blueprint
60200000305,Dragoon Blueprint
60200000306,Coercer II Blueprint
60200000307,Coercer Navy Issue Blueprint
60200000308,Dragoon Assault Blueprint
60200000310,Dragoon Sniper Blueprint
60200000311,Coercer Covert Ops Blueprint
60200000401,Catalyst Guardian Blueprint
60200000402,Catalyst Interdictor Blueprint
60200000403,Catalyst II Interdictor Blueprint
60200000405,Algos Blueprint
60200000406,Catalyst II Blueprint
60200000407,Catalyst Navy Issue Blueprint
60200000408,Algos Assault Blueprint
60200000410,Algos Sniper Blueprint
60200000411,Catalyst Covert Ops Blueprint
60300000101,Moa Guardian Blueprint
60300000102,Moa II Guardian Blueprint
60300000103,Blackbird Blueprint
60300000105,Osprey Blueprint
60300000106,Moa Interdictor Blueprint
60300000107,Blackbird Interdictor Blueprint
60300000108,Caracal Blueprint
60300000109,Moa Blueprint
60300000110,Caracal Navy Issue Blueprint
60300000113,Caracal Sniper Blueprint
60300000114,Blackbird Covert Ops Blueprint
60300000115,Blackbird II Covert Ops Blueprint
60300000201,Rupture Guardian Blueprint
60300000202,Rupture II Guardian Blueprint
60300000203,Bellicose Blueprint
60300000205,Scythe Blueprint
60300000206,Rupture Interdictor Blueprint
60300000207,Bellicose Interdictor Blueprint
60300000208,Stabber Blueprint
60300000209,Stabber Fleet Issue Blueprint
60300000210,Rupture Blueprint
60300000213,Stabber Sniper Blueprint
60300000214,Bellicose Covert Ops Blueprint
60300000215,Bellicose II Covert Ops Blueprint
60300000301,Maller Guardian Blueprint
60300000302,Maller II Guardian Blueprint
60300000303,Arbitrator Blueprint
60300000305,Augoror Blueprint
60300000306,Maller Interdictor Blueprint
60300000307,Arbitrator Interdictor Blueprint
60300000308,Omen Blueprint
60300000309,Maller Blueprint
60300000310,Omen Navy Issue Blueprint
60300000313,Omen Sniper Blueprint
60300000314,Arbitrator Covert Ops Blueprint
60300000315,Arbitrator II Covert Ops Blueprint
60300000401,Thorax Guardian Blueprint
60300000402,Thorax II Guardian Blueprint
60300000403,Celestis Blueprint
60300000405,Exequror Blueprint
60300000406,Thorax Interdictor Blueprint
60300000407,Celestis Interdictor Blueprint
60300000408,Vexor Blueprint
60300000409,Vexor Navy Issue Blueprint
60300000410,Thorax Blueprint
60300000413,Vexor Sniper Blueprint
60300000414,Celestis Covert Ops Blueprint
60300000415,Celestis II Covert Ops Blueprint
60300000416,Thorax Prototype Blueprint
60300001001,Gila Blueprint
60300001101,Cynabal Blueprint
60300001201,Ashimmu Blueprint
60300001601,Stratios Blueprint
60300001801,Orthrus Blueprint
60300001901,Phantasm Blueprint
60300002001,Vigilant Blueprint
60400000101,Ferox Guardian Blueprint
60400000102,Ferox II Guardian Blueprint
60400000104,Naga Blueprint
60400000105,Naga II Blueprint
60400000106,Drake Logistics Blueprint
60400000107,Ferox Blueprint
60400000108,Drake Blueprint
60400000201,Cyclone Guardian Blueprint
60400000202,Cyclone II Guardian Blueprint
60400000204,Tornado Blueprint
60400000205,Tornado II Blueprint
60400000206,Hurricane Logistics Blueprint
60400000207,Cyclone Blueprint
60400000208,Hurricane Blueprint
60400000211,Hurricane Prototype Blueprint
60400000301,Prophecy Guardian Blueprint
60400000302,Prophecy II Guardian Blueprint
60400000304,Oracle Blueprint
60400000305,Oracle II Blueprint
60400000306,Harbinger Logistics Blueprint
60400000307,Prophecy Blueprint
60400000308,Harbinger Blueprint
60400000311,Harbinger Prototype Blueprint
60400000401,Myrmidon Guardian Blueprint
60400000402,Myrmidon II Guardian Blueprint
60400000404,Talos Blueprint
60400000405,Talos II Blueprint
60400000406,Brutix Logistics Blueprint
60400000407,Myrmidon Blueprint
60400000408,Brutix Blueprint
60500000101,Scorpion Blueprint
60500000102,Raven Striker Blueprint
60500000103,Raven Blueprint
60500000104,Rokh Blueprint
60500000201,Maelstrom Striker Blueprint
60500000202,Tempest Blueprint
60500000203,Typhoon Blueprint
60500000204,Maelstrom Blueprint
60500000301,Armageddon Blueprint
60500000302,Apocalypse Striker Blueprint
60500000303,Apocalypse Blueprint
60500000304,Abaddon Blueprint
60500000401,Megathron Striker Blueprint
60500000402,Dominix Blueprint
60500000403,Megathron Blueprint
60500000404,Hyperion Blueprint
60500001001,Rattlesnake Blueprint
60500001101,Machariel Blueprint
60500001201,Bhaalgorn Blueprint
60500001601,Nestor Blueprint
60500001801,Barghest Blueprint
60500001901,Nightmare Blueprint
60500002001,Vindicator Blueprint
60600000101,Tayra Blueprint
60600000102,Badger Blueprint
60600000103,Badger II Blueprint
60600000201,Wreathe Blueprint
60600000202,Mammoth Blueprint
60600000203,Wreathe II Blueprint
60600000301,Bestower Blueprint
60600000302,Sigil Blueprint
60600000303,Sigil II Blueprint
60600000401,Kryos Blueprint
60600000402,Nereus Blueprint
60600000403,Nereus II Blueprint
60600001301,Nereus High Mobility Blueprint
60600001302,Nereus Combat Blueprint
60600001303,Nereus Hauling Blueprint
60600001304,Imicus High Mobility Blueprint
60600001305,Humpback High Mobility Blueprint
60600001306,Humpback Hauling Blueprint
60600001307,Humpback Combat Blueprint
60600001401,Retriever Blueprint
60600001402,Procurer Blueprint
60600001403,Covetor Blueprint
60600001406,Venture Blueprint
60600001407,Venture II Blueprint
60600001408,Venture III Blueprint
61026000006,MK5 Interdiction Sphere Launcher Blueprint
61026000008,MK7 Interdiction Sphere Launcher Blueprint
61026000010,MK9 Interdiction Sphere Launcher Blueprint
61108000006,MK5 Cloaking Device Blueprint
61108000008,MK7 Cloaking Device Blueprint
61108000010,MK9 Cloaking Device Blueprint
61116000006,MK5 Warp Disruption Field Generator Blueprint
61116000008,MK7 Warp Disruption Field Generator Blueprint
61116000010,MK9 Warp Disruption Field Generator Blueprint
61123000006,MK5 Covert Ops Cloaking Device Blueprint
61123000008,MK7 Covert Ops Cloaking Device Blueprint
61123000010,MK9 Covert Ops Cloaking Device Blueprint
61537000006,MK5 Small Shield Field Module Blueprint
61537000008,MK7 Small Shield Field Module Blueprint
61537000010,MK9 Small Shield Field Module Blueprint
61537100006,MK5 Medium Shield Field Module Blueprint
61537100008,MK7 Medium Shield Field Module Blueprint
61537100010,MK9 Medium Shield Field Module Blueprint
61537200008,MK7 Large Shield Field Module Blueprint
61537200010,MK9 Large Shield Field Module Blueprint
61538000006,MK5 Small Armor Link Module Blueprint
61538000008,MK7 Small Armor Link Module Blueprint
61538000010,MK9 Small Armor Link Module Blueprint
61538100006,MK5 Medium Armor Link Module Blueprint
61538100008,MK7 Medium Armor Link Module Blueprint
61538100010,MK9 Medium Armor Link Module Blueprint
61538200008,MK7 Large Armor Link Module Blueprint
61538200010,MK9 Large Armor Link Module Blueprint
61539000006,MK5 Small Group Shield Booster Blueprint
61539000008,MK7 Small Group Shield Booster Blueprint
61539000010,MK9 Small Group Shield Booster Blueprint
61539100006,MK5 Medium Group Shield Booster Blueprint
61539100008,MK7 Medium Group Shield Booster Blueprint
61539100010,MK9 Medium Group Shield Booster Blueprint
61539200008,MK7 Large Group Shield Booster  Blueprint
61539200010,MK9 Large Group Shield Booster  Blueprint
61540000006,MK5 Small Group Armor Repairer Blueprint
61540000008,MK7 Small Group Armor Repairer Blueprint
61540000010,MK9 Small Group Armor Repairer Blueprint
61540100006,MK5 Medium Group Armor Repairer Blueprint
61540100008,MK7 Medium Group Armor Repairer Blueprint
61540100010,MK9 Medium Group Armor Repairer Blueprint
61540200008,MK7 Large Group Armor Repairer  Blueprint
61540200010,MK9 Large Group Armor Repairer  Blueprint
61541000006,MK5 Small Group Capacitor Transmitter Blueprint
61541000008,MK7 Small Group Capacitor Transmitter Blueprint
61541000010,MK9 Small Group Capacitor Transmitter Blueprint
61541100006,MK5 Medium Group Capacitor Transmitter Blueprint
61541100008,MK7 Medium Group Capacitor Transmitter Blueprint
61541100010,MK9 Medium Group Capacitor Transmitter Blueprint
61541200008,MK7 Large Group Capacitor Transmitter  Blueprint
61541200010,MK9 Large Group Capacitor Transmitter  Blueprint
61700000002,Railgun Collision Accelerator I Blueprint
61700000004,Railgun Collision Accelerator II Blueprint
61700000006,Railgun Collision Accelerator III Blueprint
61700010002,Railgun Ambit Extension I Blueprint
61700010004,Railgun Ambit Extension II Blueprint
61700010006,Railgun Ambit Extension III Blueprint
61700020002,Railgun Discharge Elutriation I Blueprint
61700020004,Railgun Discharge Elutriation II Blueprint
61700020006,Railgun Discharge Elutriation III Blueprint
61700030002,Railgun Burst Aerator I Blueprint
61700030004,Railgun Burst Aerator II Blueprint
61700030006,Railgun Burst Aerator III Blueprint
61700040002,Algid Railgun Administrations Unit I Blueprint
61700040004,Algid Railgun Administrations Unit II Blueprint
61700040006,Algid Railgun Administrations Unit III Blueprint
61702000002,Laser Collision Accelerator I Blueprint
61702000004,Laser Collision Accelerator II Blueprint
61702000006,Laser Collision Accelerator III Blueprint
61702010002,Laser Ambit Extension I Blueprint
61702010004,Laser Ambit Extension II Blueprint
61702010006,Laser Ambit Extension III Blueprint
61702020002,Laser Discharge Elutriation I Blueprint
61702020004,Laser Discharge Elutriation II Blueprint
61702020006,Laser Discharge Elutriation III Blueprint
61702030002,Laser Burst Aerator I Blueprint
61702030004,Laser Burst Aerator II Blueprint
61702030006,Laser Burst Aerator III Blueprint
61702040002,Algid Energy Administrations Unit I Blueprint
61702040004,Algid Energy Administrations Unit II Blueprint
61702040006,Algid Energy Administrations Unit III Blueprint
61704000002,Cannon Collision Accelerator I Blueprint
61704000004,Cannon Collision Accelerator II Blueprint
61704000006,Cannon Collision Accelerator III Blueprint
61704010002,Cannon Ambit Extension I Blueprint
61704010004,Cannon Ambit Extension II Blueprint
61704010006,Cannon Ambit Extension III Blueprint
61704020002,Cannon Burst Aerator I Blueprint
61704020004,Cannon Burst Aerator II Blueprint
61704020006,Cannon Burst Aerator III Blueprint
61704030002,Cannon Metastasis Adjuster I Blueprint
61704030004,Cannon Metastasis Adjuster II Blueprint
61704030006,Cannon Metastasis Adjuster III Blueprint
61705000002,Decomposer Collision Accelerator I Blueprint
61705000004,Decomposer Collision Accelerator II Blueprint
61705000006,Decomposer Collision Accelerator III Blueprint
61705010002,Decomposer Ambit Extension I Blueprint
61705010004,Decomposer Ambit Extension II Blueprint
61705010006,Decomposer Ambit Extension III Blueprint
61705020002,Decomposer Discharge Elutriation I Blueprint
61705020004,Decomposer Discharge Elutriation II Blueprint
61705020006,Decomposer Discharge Elutriation III Blueprint
61705030002,Decomposer Burst Aerator I Blueprint
61705030004,Decomposer Burst Aerator II Blueprint
61705030006,Decomposer Burst Aerator III Blueprint
61705040002,Decomposer Algid Hybrid Administrations Unit I Blueprint
61705040004,Decomposer Algid Hybrid Administrations Unit II Blueprint
61705040006,Decomposer Algid Hybrid Administrations Unit III Blueprint
61706000002,Warhead Flare Catalyst I Blueprint
61706000004,Warhead Flare Catalyst II Blueprint
61706000006,Warhead Flare Catalyst III Blueprint
61706010002,Warhead Calefaction Catalyst I Blueprint
61706010004,Warhead Calefaction Catalyst II Blueprint
61706010006,Warhead Calefaction Catalyst III Blueprint
61706020002,Warhead Rigor Catalyst I Blueprint
61706020004,Warhead Rigor Catalyst II Blueprint
61706020006,Warhead Rigor Catalyst III Blueprint
61706030002,Rocket Fuel Cache Partition I Blueprint
61706030004,Rocket Fuel Cache Partition II Blueprint
61706030006,Rocket Fuel Cache Partition III Blueprint
61706040002,Hydraulic Bay Thrusters I Blueprint
61706040004,Hydraulic Bay Thrusters II Blueprint
61706040006,Hydraulic Bay Thrusters III Blueprint
61706050002,Bay Loading Accelerator I Blueprint
61706050004,Bay Loading Accelerator II Blueprint
61706050006,Bay Loading Accelerator III Blueprint
61707000002,Core Defense Operational Solidifier I Blueprint
61707000004,Core Defense Operational Solidifier II Blueprint
61707000006,Core Defense Operational Solidifier III Blueprint
61707010002,Core Defense Charge Economizer I Blueprint
61707010004,Core Defense Charge Economizer II Blueprint
61707010006,Core Defense Charge Economizer III Blueprint
61707020002,Core Defense Capacitor Safeguard I Blueprint
61707020004,Core Defense Capacitor Safeguard II Blueprint
61707020006,Core Defense Capacitor Safeguard III Blueprint
61707030002,Core Defense Field Extender I Blueprint
61707030004,Core Defense Field Extender II Blueprint
61707030006,Core Defense Field Extender III Blueprint
61707040002,Anti-Explosive Screen Reinforcer I Blueprint
61707040004,Anti-Explosive Screen Reinforcer II Blueprint
61707040006,Anti-Explosive Screen Reinforcer III Blueprint
61707050002,Anti-EM Screen Reinforcer I Blueprint
61707050004,Anti-EM Screen Reinforcer II Blueprint
61707050006,Anti-EM Screen Reinforcer III Blueprint
61707060002,Anti-Kinetic Screen Reinforcer I Blueprint
61707060004,Anti-Kinetic Screen Reinforcer II Blueprint
61707060006,Anti-Kinetic Screen Reinforcer III Blueprint
61707070002,Anti-Thermal Screen Reinforcer I Blueprint
61707070004,Anti-Thermal Screen Reinforcer II Blueprint
61707070006,Anti-Thermal Screen Reinforcer III Blueprint
61708000002,Nanobot Accelerator I Blueprint
61708000004,Nanobot Accelerator II Blueprint
61708000006,Nanobot Accelerator III Blueprint
61708010002,Auxiliary Nano Pump I Blueprint
61708010004,Auxiliary Nano Pump II Blueprint
61708010006,Auxiliary Nano Pump III Blueprint
61708020002,Repair Augmentor I Blueprint
61708020004,Repair Augmentor II Blueprint
61708020006,Repair Augmentor III Blueprint
61708030002,Trimark Armor Pump I Blueprint
61708030004,Trimark Armor Pump II Blueprint
61708030006,Trimark Armor Pump III Blueprint
61708040002,Anti-Explosive Pump I Blueprint
61708040004,Anti-Explosive Pump II Blueprint
61708040006,Anti-Explosive Pump III Blueprint
61708050002,Anti-EM Pump I Blueprint
61708050004,Anti-EM Pump II Blueprint
61708050006,Anti-EM Pump III Blueprint
61708060002,Anti-Kinetic Pump I Blueprint
61708060004,Anti-Kinetic Pump II Blueprint
61708060006,Anti-Kinetic Pump III Blueprint
61708070002,Anti-Thermal Pump I Blueprint
61708070004,Anti-Thermal Pump II Blueprint
61708070006,Anti-Thermal Pump III Blueprint
61710000002,Dynamic Fuel Valve I Blueprint
61710000004,Dynamic Fuel Valve II Blueprint
61710000006,Dynamic Fuel Valve III Blueprint
61710010002,Auxiliary Thrusters I Blueprint
61710010004,Auxiliary Thrusters II Blueprint
61710010006,Auxiliary Thrusters III Blueprint
61710020002,Polycarbon Engine Housing I Blueprint
61710020004,Polycarbon Engine Housing II Blueprint
61710020006,Polycarbon Engine Housing III Blueprint
61710030002,Cargohold Optimization I Blueprint
61710030004,Cargohold Optimization II Blueprint
61710030006,Cargohold Optimization III Blueprint
61710040002,Higgs Anchor I Blueprint
61710040004,Higgs Anchor II Blueprint
61710040006,Higgs Anchor III Blueprint
61710050002,Warp Core Optimizer I Blueprint
61710050004,Warp Core Optimizer II Blueprint
61710050006,Warp Core Optimizer III Blueprint
61710060002,Hyperspatial Velocity Optimizer I Blueprint
61710060004,Hyperspatial Velocity Optimizer II Blueprint
61710060006,Hyperspatial Velocity Optimizer III Blueprint
61711000002,Semiconductor Memory Cell I Blueprint
61711000004,Semiconductor Memory Cell II Blueprint
61711000006,Semiconductor Memory Cell III Blueprint
